time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_type,num_schools,headcount,perm_excl,perm_excl_rate,suspension,susp_rate,one_plus_susp,one_plus_susp_rate
Academic year,201415,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,state-funded primary,41,16759,4,0.02387,151,0.90101,90,0.53702
Academic year,201415,Regional,E92000001,England,E12000002,North West,,,,state-funded secondary,464,412929,796,0.19277,33455,8.10188,17163,4.1564
Academic year,201415,Regional,E92000001,England,E12000005,West Midlands,,,,state-funded primary,1776,500158,189,0.03779,6542,1.30799,3349,0.66959
Academic year,201415,Regional,E92000001,England,E12000005,West Midlands,,,,Total,2316,869270,954,0.10975,34400,3.95734,18960,2.18114
Academic year,201415,Regional,E92000001,England,E12000008,South East,,,,state-funded primary,2598,693964,149,0.02147,9296,1.33955,4083,0.58836
Academic year,201415,Regional,E92000001,England,E12000008,South East,,,,state-funded secondary,499,498381,490,0.09832,33541,6.72999,17545,3.5204
Academic year,201415,Regional,E92000001,England,E12000008,South East,,,,Total,3285,1211312,655,0.05407,46031,3.80009,22833,1.88498
Academic year,201415,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,special,3,191,0,0,3,1.57068,2,1.04712
Academic year,201415,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Total,70,25627,3,0.01171,354,1.38136,236,0.9209
Academic year,201415,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,special,2,391,0,0,11,2.8133,6,1.53453
Academic year,201415,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Total,173,77193,103,0.13343,4673,6.05366,2171,2.81243
Academic year,201415,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Total,198,97445,12,0.01231,2948,3.0253,1826,1.87388
Academic year,201415,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,state-funded secondary,28,25356,18,0.07099,2369,9.34296,998,3.93595
Academic year,201415,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,state-funded secondary,18,19490,51,0.26167,2631,13.49923,978,5.01796
Academic year,201415,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,special,12,765,1,0.13072,45,5.88235,21,2.7451
Academic year,201415,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Total,61,24323,4,0.01645,761,3.12873,368,1.51297
Academic year,201415,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,special,10,866,1,0.11547,179,20.66975,49,5.6582
Academic year,201415,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,state-funded primary,82,32636,2,0.00613,286,0.87633,147,0.45042
Academic year,201415,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Total,107,51416,11,0.02139,1844,3.58643,1017,1.97798
Academic year,201415,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,state-funded secondary,3,2755,6,0.21779,158,5.73503,97,3.52087
Academic year,201415,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Total,21,5536,7,0.12645,163,2.94436,101,1.82442
Academic year,201415,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,state-funded primary,281,68365,1,0.00146,479,0.70065,246,0.35983
Academic year,201415,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,special,12,1424,0,0,184,12.92135,64,4.49438
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,state-funded primary,299,111905,76,0.06791,1722,1.53881,998,0.89183
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,state-funded secondary,84,73095,181,0.24762,5514,7.54361,3566,4.87858
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Total,114,52831,20,0.03786,1739,3.29163,975,1.84551
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,special,7,735,2,0.27211,34,4.62585,22,2.9932
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Total,106,46793,102,0.21798,2113,4.51563,1195,2.5538
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,state-funded primary,85,27273,11,0.04033,487,1.78565,216,0.79199
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",special,4,296,0,0,36,12.16216,15,5.06757
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,special,10,1309,0,0,137,10.466,69,5.2712
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,state-funded secondary,15,10936,15,0.13716,1194,10.91807,515,4.70922
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Total,72,27280,15,0.05499,1800,6.59824,716,2.62463
Academic year,201415,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,state-funded secondary,37,33085,50,0.15113,2147,6.48935,1164,3.51821
Academic year,201415,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,93,37633,7,0.0186,1238,3.28967,739,1.9637
Academic year,201415,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,special,4,446,0,0,17,3.81166,8,1.79372
Academic year,201415,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,state-funded primary,45,12378,2,0.01616,23,0.18581,10,0.08079
Academic year,201415,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,state-funded secondary,18,15652,21,0.13417,578,3.69282,376,2.40225
Academic year,201415,National,E92000001,England,,,,,,Total,21234,7799006,5795,0.0743,302975,3.88479,154058,1.97535
Academic year,201415,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,state-funded secondary,18,14473,18,0.12437,845,5.83846,570,3.93837
Academic year,201415,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,special,7,768,5,0.65104,54,7.03125,39,5.07813
Academic year,201415,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Total,77,32305,36,0.11144,967,2.99334,652,2.01826
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,state-funded primary,64,25815,0,0,351,1.35967,165,0.63916
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Total,82,40930,19,0.04642,1925,4.70315,1084,2.64842
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Total,79,47269,45,0.0952,1663,3.51816,1080,2.2848
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,special,6,788,0,0,19,2.41117,11,1.39594
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,state-funded primary,83,33183,1,0.00301,264,0.79559,141,0.42492
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,state-funded primary,67,32694,10,0.03059,272,0.83196,135,0.41292
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,state-funded secondary,11,12545,17,0.13551,662,5.277,449,3.57912
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,special,5,486,0,0,11,2.26337,4,0.82305
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Total,74,40908,28,0.06845,1385,3.38565,811,1.9825
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,special,3,330,0,0,104,31.51515,29,8.78788
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,state-funded primary,44,19334,0,0,176,0.91031,98,0.50688
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Total,55,28473,16,0.05619,959,3.3681,549,1.92814
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,special,4,521,0,0,120,23.03263,37,7.10173
Academic year,201415,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,special,5,368,4,1.08696,143,38.8587,31,8.42391
Academic year,201415,Regional,E92000001,England,E12000001,North East,,,,state-funded secondary,190,155862,273,0.17515,12226,7.84412,5959,3.82325
Academic year,201415,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,state-funded secondary,313,317671,393,0.12371,36049,11.3479,14749,4.64285
Academic year,201415,Regional,E92000001,England,E12000004,East Midlands,,,,state-funded secondary,299,278704,454,0.1629,22313,8.00598,10915,3.91634
Academic year,201415,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,special,4,492,1,0.20325,33,6.70732,21,4.26829
Academic year,201415,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Total,133,41431,25,0.06034,1368,3.30188,689,1.66301
Academic year,201415,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,special,5,555,0,0,153,27.56757,34,6.12613
Academic year,201415,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,state-funded primary,57,19225,3,0.0156,139,0.72302,74,0.38492
Academic year,201415,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,state-funded secondary,12,14325,17,0.11867,1199,8.36998,661,4.61431
Academic year,201415,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,state-funded primary,455,113404,12,0.01058,1341,1.1825,588,0.5185
Academic year,201415,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,special,5,543,0,0,74,13.62799,36,6.62983
Academic year,201415,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,state-funded secondary,84,80791,26,0.03218,4463,5.52413,2648,3.27759
Academic year,201415,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,state-funded secondary,54,43896,65,0.14808,2598,5.91853,1232,2.80663
Academic year,201415,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,special,13,1266,3,0.23697,96,7.58294,40,3.15956
Academic year,201415,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,state-funded secondary,12,17742,12,0.06764,1488,8.38688,745,4.19908
Academic year,201415,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,state-funded secondary,28,26188,56,0.21384,1827,6.97648,963,3.67726
Academic year,201415,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,state-funded secondary,10,12058,3,0.02488,754,6.25311,433,3.59098
Academic year,201415,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Total,72,31785,4,0.01258,1084,3.41041,579,1.82161
Academic year,201415,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,state-funded secondary,70,66582,42,0.06308,3951,5.93404,2128,3.19606
Academic year,201415,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,state-funded primary,31,10441,0,0,85,0.8141,53,0.50761
Academic year,201415,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,state-funded secondary,6,6608,2,0.03027,327,4.94855,181,2.7391
Academic year,201415,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Total,79,25494,16,0.06276,910,3.56947,459,1.80042
Academic year,201415,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,state-funded primary,29,16725,1,0.00598,149,0.89088,83,0.49626
Academic year,201415,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Total,45,27834,4,0.01437,696,2.50054,443,1.59158
Academic year,201415,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,special,5,728,0,0,124,17.03297,42,5.76923
Academic year,201415,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,state-funded primary,41,9163,0,0,99,1.08043,37,0.4038
Academic year,201415,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Total,1,274,0,0,0,0,0,0
Academic year,201415,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,state-funded primary,62,12837,3,0.02337,111,0.86469,45,0.35055
Academic year,201415,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",state-funded primary,104,34112,0,0,702,2.05793,322,0.94395
Academic year,201415,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,special,3,263,0,0,3,1.14068,3,1.14068
Academic year,201415,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,state-funded primary,61,16444,12,0.07297,62,0.37704,38,0.23109
Academic year,201415,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,special,4,388,0,0,116,29.89691,27,6.95876
Academic year,201415,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,state-funded primary,27,10101,4,0.0396,284,2.8116,97,0.9603
Academic year,201415,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,special,6,554,0,0,92,16.6065,56,10.1083
Academic year,201415,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Total,80,31743,27,0.08506,1774,5.58863,782,2.46354
Academic year,201415,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,state-funded secondary,39,39430,50,0.12681,2183,5.53639,1144,2.90134
Academic year,201415,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Total,42,19199,15,0.07813,965,5.0263,476,2.4793
Academic year,201415,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Total,272,70509,78,0.11062,1849,2.62236,1058,1.50052
Academic year,201415,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,state-funded secondary,39,37959,86,0.22656,2397,6.31471,1279,3.36942
