academic_year,exam_year,Area,Area_code,Pupil_group,school_type_short,x_value,n_value,x_percent
2018-19,2019,Leeds,E08000035,FSM,Primary,11366,60952,0.186474603
2018-19,2019,Leeds,E08000035,Disadvantaged pupils,Primary,17850,60952,0.292853393
2018-19,2019,Wakefield,E08000036,FSM,Primary,4361,25641,0.17007917
2018-19,2019,Wakefield,E08000036,Disadvantaged pupils,Primary,6518,25641,0.254202254
2018-19,2019,"Kingston upon Hull, City of",E06000010,FSM,Primary,4994,20848,0.239543361
2018-19,2019,"Kingston upon Hull, City of",E06000010,Disadvantaged pupils,Primary,7286,20848,0.349481965
2018-19,2019,East Riding of Yorkshire,E06000011,Disadvantaged pupils,Primary,4224,21966,0.192297187
2018-19,2019,East Riding of Yorkshire,E06000011,FSM,Primary,3257,21966,0.148274606
2018-19,2019,North East Lincolnshire,E06000012,FSM,Primary,2543,12340,0.206077796
2018-19,2019,North East Lincolnshire,E06000012,Disadvantaged pupils,Primary,3990,12340,0.323338736
2018-19,2019,North Lincolnshire,E06000013,FSM,Primary,2055,12409,0.165605609
2018-19,2019,North Lincolnshire,E06000013,Disadvantaged pupils,Primary,3218,12409,0.259327907
2018-19,2019,York,E06000014,Disadvantaged pupils,Primary,1936,12212,0.158532591
2018-19,2019,York,E06000014,FSM,Primary,1170,12212,0.095807403
2018-19,2019,Derby,E06000015,FSM,Primary,4415,21170,0.208549835
2018-19,2019,Derby,E06000015,Disadvantaged pupils,Primary,6246,21170,0.295040151
2018-19,2019,Leicester,E06000016,FSM,Primary,5239,30223,0.173344804
2018-19,2019,Leicester,E06000016,Disadvantaged pupils,Primary,7955,30223,0.263210138
2018-19,2019,Rutland,E06000017,Disadvantaged pupils,Primary,263,2505,0.10499002
2018-19,2019,Rutland,E06000017,FSM,Primary,157,2505,0.062674651
2018-19,2019,Nottingham,E06000018,FSM,Primary,6187,23436,0.263995562
2018-19,2019,Nottingham,E06000018,Disadvantaged pupils,Primary,8934,23436,0.381208397
2018-19,2019,Birmingham,E08000025,FSM,Primary,27394,99809,0.274464227
2018-19,2019,Birmingham,E08000025,Disadvantaged pupils,Primary,38938,99809,0.390125139
2018-19,2019,Coventry,E08000026,FSM,Primary,5100,28123,0.181346229
2018-19,2019,Coventry,E08000026,Disadvantaged pupils,Primary,7691,28123,0.273477225
2018-19,2019,Dudley,E08000027,FSM,Primary,4237,24007,0.17649019
2018-19,2019,Dudley,E08000027,Disadvantaged pupils,Primary,6101,24007,0.254134211
2018-19,2019,Sandwell,E08000028,FSM,Primary,6615,30212,0.218952734
2018-19,2019,Sandwell,E08000028,Disadvantaged pupils,Primary,10085,30212,0.333807759
2018-19,2019,Solihull,E08000029,FSM,Primary,2649,16752,0.158130372
2018-19,2019,Solihull,E08000029,Disadvantaged pupils,Primary,3706,16752,0.221227316
2018-19,2019,Walsall,E08000030,FSM,Primary,5732,23236,0.246686177
2018-19,2019,Walsall,E08000030,Disadvantaged pupils,Primary,8247,23236,0.354923395
2018-19,2019,Wolverhampton,E08000031,FSM,Primary,5668,21212,0.267207241
2018-19,2019,Wolverhampton,E08000031,Disadvantaged pupils,Primary,8013,21212,0.377757873
2018-19,2019,Stoke-on-Trent,E06000021,FSM,Primary,4987,20699,0.240929514
2018-19,2019,Stoke-on-Trent,E06000021,Disadvantaged pupils,Primary,7479,20699,0.361321803
2018-19,2019,"Herefordshire, County of",E06000019,FSM,Primary,1195,11946,0.100033484
2018-19,2019,"Herefordshire, County of",E06000019,Disadvantaged pupils,Primary,2072,11946,0.173447179
2018-19,2019,Shropshire,E06000051,Disadvantaged pupils,Primary,3371,18923,0.178143001
2018-19,2019,Shropshire,E06000051,FSM,Primary,2108,18923,0.111398827
2018-19,2019,Telford and Wrekin,E06000020,Disadvantaged pupils,Primary,3993,14474,0.275873981
2018-19,2019,Telford and Wrekin,E06000020,FSM,Primary,2738,14474,0.189166782
2018-19,2019,Luton,E06000032,Disadvantaged pupils,Primary,5420,20759,0.261091575
2018-19,2019,Luton,E06000032,FSM,Primary,3255,20759,0.15679946
2018-19,2019,Bedford,E06000055,FSM,Primary,1944,13862,0.140239504
2018-19,2019,Bedford,E06000055,Disadvantaged pupils,Primary,3025,13862,0.218222479
2018-19,2019,Central Bedfordshire,E06000056,Disadvantaged pupils,Primary,2471,17368,0.142273146
2018-19,2019,Central Bedfordshire,E06000056,FSM,Primary,1621,17368,0.093332566
2018-19,2019,Peterborough,E06000031,Disadvantaged pupils,Primary,5218,18999,0.274646034
2018-19,2019,Peterborough,E06000031,FSM,Primary,3417,18999,0.179851571
2018-19,2019,Southend-on-Sea,E06000033,FSM,Primary,2233,13542,0.164894403
2018-19,2019,Southend-on-Sea,E06000033,Disadvantaged pupils,Primary,3451,13542,0.254836804
2018-19,2019,Thurrock,E06000034,FSM,Primary,2177,15791,0.13786334
2018-19,2019,Thurrock,E06000034,Disadvantaged pupils,Primary,3616,15791,0.228991198
2018-19,2019,Milton Keynes,E06000042,FSM,Primary,3046,23971,0.12707021
2018-19,2019,Milton Keynes,E06000042,Disadvantaged pupils,Primary,4785,23971,0.199616203
2018-19,2019,Brighton and Hove,E06000043,Disadvantaged pupils,Primary,3939,16677,0.23619356
2018-19,2019,Brighton and Hove,E06000043,FSM,Primary,2611,16677,0.156562931
2018-19,2019,Portsmouth,E06000044,Disadvantaged pupils,Primary,4690,14564,0.322026916
2018-19,2019,Portsmouth,E06000044,FSM,Primary,3118,14564,0.214089536
2018-19,2019,Southampton,E06000045,Disadvantaged pupils,Primary,5234,17725,0.29528914
2018-19,2019,Southampton,E06000045,FSM,Primary,3826,17725,0.215853315
2018-19,2019,Bracknell Forest,E06000036,Disadvantaged pupils,Primary,1224,8910,0.137373737
2018-19,2019,Bracknell Forest,E06000036,FSM,Primary,739,8910,0.082940516
2018-19,2019,Windsor and Maidenhead,E06000040,FSM,Primary,661,9235,0.071575528
2018-19,2019,Windsor and Maidenhead,E06000040,Disadvantaged pupils,Primary,1051,9235,0.113806172
2018-19,2019,West Berkshire,E06000037,FSM,Primary,964,11842,0.081405168
2018-19,2019,West Berkshire,E06000037,Disadvantaged pupils,Primary,1580,11842,0.133423408
2018-19,2019,Reading,E06000038,Disadvantaged pupils,Primary,2836,12677,0.223712235
2018-19,2019,Reading,E06000038,FSM,Primary,1874,12677,0.147826773
2018-19,2019,Slough,E06000039,FSM,Primary,1774,15078,0.117654861
2018-19,2019,Slough,E06000039,Disadvantaged pupils,Primary,2945,15078,0.195317681
2018-19,2019,Wokingham,E06000041,FSM,Primary,763,12940,0.058964451
2018-19,2019,Wokingham,E06000041,Disadvantaged pupils,Primary,1166,12940,0.090108192
2018-19,2019,Medway,E06000035,Disadvantaged pupils,Primary,5247,22115,0.237259778
2018-19,2019,Medway,E06000035,FSM,Primary,3403,22115,0.153877459
2018-19,2019,Isle of Wight,E06000046,FSM,Primary,1256,7907,0.158846592
2018-19,2019,Isle of Wight,E06000046,Disadvantaged pupils,Primary,1969,7907,0.249019856
2018-19,2019,Bath and North East Somerset,E06000022,FSM,Primary,1608,11906,0.135057954
2018-19,2019,Bath and North East Somerset,E06000022,Disadvantaged pupils,Primary,2122,11906,0.178229464
2018-19,2019,"Bristol, City of",E06000023,Disadvantaged pupils,Primary,8740,31564,0.276897732
2018-19,2019,"Bristol, City of",E06000023,FSM,Primary,6293,31564,0.199372703
2018-19,2019,North Somerset,E06000024,FSM,Primary,1515,15134,0.100105722
2018-19,2019,North Somerset,E06000024,Disadvantaged pupils,Primary,2495,15134,0.164860579
2018-19,2019,South Gloucestershire,E06000025,Disadvantaged pupils,Primary,2793,20356,0.137207703
2018-19,2019,South Gloucestershire,E06000025,FSM,Primary,1843,20356,0.090538416
2018-19,2019,Poole,E06000029,FSM,Primary,1274,9386,0.135734072
2018-19,2019,Poole,E06000029,Disadvantaged pupils,Primary,1896,9386,0.202002983
2018-19,2019,Bournemouth,E06000028,FSM,Primary,1570,11445,0.137177807
2018-19,2019,Bournemouth,E06000028,Disadvantaged pupils,Primary,2378,11445,0.207776322
2018-19,2019,Wiltshire,E06000054,FSM,Primary,3391,34428,0.098495411
2018-19,2019,Wiltshire,E06000054,Disadvantaged pupils,Primary,5439,34428,0.157981875
2018-19,2019,Swindon,E06000030,FSM,Primary,2508,18230,0.137575425
2018-19,2019,Swindon,E06000030,Disadvantaged pupils,Primary,3543,18230,0.194349973
2018-19,2019,Plymouth,E06000026,FSM,Primary,3380,18372,0.183975615
2018-19,2019,Plymouth,E06000026,Disadvantaged pupils,Primary,5264,18372,0.28652297
2018-19,2019,Torbay,E06000027,FSM,Primary,1824,8853,0.206031854
2018-19,2019,Torbay,E06000027,Disadvantaged pupils,Primary,2782,8853,0.314243759
2018-19,2019,Cornwall,E06000052,FSM,Primary,5079,37445,0.135638937
2018-19,2019,Cornwall,E06000052,Disadvantaged pupils,Primary,8095,37445,0.216183736
2018-19,2019,City of London,E09000001,Disadvantaged pupils,Primary,35,207,0.169082126
2018-19,2019,City of London,E09000001,FSM,Primary,28,207,0.1352657
2018-19,2019,Camden,E09000007,FSM,Primary,2721,9821,0.277059363
2018-19,2019,Camden,E09000007,Disadvantaged pupils,Primary,3901,9821,0.39721006
2018-19,2019,Hackney,E09000012,FSM,Primary,4925,16501,0.29846676
2018-19,2019,Hackney,E09000012,Disadvantaged pupils,Primary,6822,16501,0.413429489
2018-19,2019,Hammersmith and Fulham,E09000013,Disadvantaged pupils,Primary,2920,8698,0.335709358
2018-19,2019,Hammersmith and Fulham,E09000013,FSM,Primary,1866,8698,0.214532076
2018-19,2019,Islington,E09000019,FSM,Primary,3353,11798,0.284200712
2018-19,2019,Islington,E09000019,Disadvantaged pupils,Primary,5406,11798,0.458213256
2018-19,2019,Kensington and Chelsea,E09000020,Disadvantaged pupils,Primary,2082,6174,0.337220603
2018-19,2019,Kensington and Chelsea,E09000020,FSM,Primary,1360,6174,0.220278588
2018-19,2019,Lambeth,E09000022,Disadvantaged pupils,Primary,6918,17877,0.386977681
2018-19,2019,Lambeth,E09000022,FSM,Primary,4342,17877,0.242881915
2018-19,2019,Lewisham,E09000023,Disadvantaged pupils,Primary,6165,20833,0.295924735
2018-19,2019,Lewisham,E09000023,FSM,Primary,3389,20833,0.162674603
2018-19,2019,Southwark,E09000028,FSM,Primary,4644,21170,0.219367029
2018-19,2019,Southwark,E09000028,Disadvantaged pupils,Primary,7228,21170,0.341426547
2018-19,2019,Tower Hamlets,E09000030,Disadvantaged pupils,Primary,8907,20754,0.42917028
2018-19,2019,Tower Hamlets,E09000030,FSM,Primary,6495,20754,0.31295172
2018-19,2019,Wandsworth,E09000032,FSM,Primary,2851,16686,0.1708618
2018-19,2019,Wandsworth,E09000032,Disadvantaged pupils,Primary,4486,16686,0.268848136
2018-19,2019,Westminster,E09000033,Disadvantaged pupils,Primary,3180,8626,0.36865291
2018-19,2019,Westminster,E09000033,FSM,Primary,1873,8626,0.217134245
2018-19,2019,Haringey,E09000014,FSM,Primary,3353,19487,0.172063427
2018-19,2019,Haringey,E09000014,Disadvantaged pupils,Primary,5454,19487,0.279878894
2018-19,2019,Newham,E09000025,Disadvantaged pupils,Primary,9172,30245,0.303256737
2018-19,2019,Newham,E09000025,FSM,Primary,4720,30245,0.156058853
2018-19,2019,Greenwich,E09000011,FSM,Primary,3862,21600,0.178796296
2018-19,2019,Greenwich,E09000011,Disadvantaged pupils,Primary,6481,21600,0.300046296
2018-19,2019,Barking and Dagenham,E09000002,Disadvantaged pupils,Primary,6120,22286,0.274611864
2018-19,2019,Barking and Dagenham,E09000002,FSM,Primary,3787,22286,0.169927309
2018-19,2019,Barnet,E09000003,Disadvantaged pupils,Primary,6390,25727,0.248377191
2018-19,2019,Barnet,E09000003,FSM,Primary,3651,25727,0.141913165
2018-19,2019,Bexley,E09000004,FSM,Primary,2470,19422,0.127175368
2018-19,2019,Bexley,E09000004,Disadvantaged pupils,Primary,4025,19422,0.207239213
2018-19,2019,Brent,E09000005,Disadvantaged pupils,Primary,4634,23801,0.194697702
2018-19,2019,Brent,E09000005,FSM,Primary,2782,23801,0.116885845
2018-19,2019,Bromley,E09000006,FSM,Primary,2641,24165,0.109290296
2018-19,2019,Bromley,E09000006,Disadvantaged pupils,Primary,4025,24165,0.166563211
2018-19,2019,Croydon,E09000008,Disadvantaged pupils,Primary,9025,28964,0.311593703
2018-19,2019,Croydon,E09000008,FSM,Primary,6801,28964,0.234808728
2018-19,2019,Ealing,E09000009,FSM,Primary,4134,27375,0.151013699
2018-19,2019,Ealing,E09000009,Disadvantaged pupils,Primary,6531,27375,0.238575342
2018-19,2019,Enfield,E09000010,Disadvantaged pupils,Primary,8279,28861,0.286857697
2018-19,2019,Enfield,E09000010,FSM,Primary,4634,28861,0.160562697
2018-19,2019,Harrow,E09000015,Disadvantaged pupils,Primary,2838,20141,0.140906608
2018-19,2019,Harrow,E09000015,FSM,Primary,1805,20141,0.089618192
2018-19,2019,Havering,E09000016,FSM,Primary,2708,19830,0.136560767
2018-19,2019,Havering,E09000016,Disadvantaged pupils,Primary,4266,19830,0.215128593
2018-19,2019,Hillingdon,E09000017,Disadvantaged pupils,Primary,5299,24898,0.21282834
2018-19,2019,Hillingdon,E09000017,FSM,Primary,3462,24898,0.139047313
2018-19,2019,Hounslow,E09000018,FSM,Primary,3477,20749,0.167574341
2018-19,2019,Hounslow,E09000018,Disadvantaged pupils,Primary,4862,20749,0.234324546
2018-19,2019,Kingston upon Thames,E09000021,Disadvantaged pupils,Primary,1801,11693,0.154023775
2018-19,2019,Kingston upon Thames,E09000021,FSM,Primary,1111,11693,0.095014111
2018-19,2019,Merton,E09000024,FSM,Primary,2199,15016,0.146443793
2018-19,2019,Merton,E09000024,Disadvantaged pupils,Primary,3314,15016,0.220697922
2018-19,2019,Redbridge,E09000026,FSM,Primary,2884,25605,0.112634251
2018-19,2019,Redbridge,E09000026,Disadvantaged pupils,Primary,4192,25605,0.163718024
2018-19,2019,Richmond upon Thames,E09000027,Disadvantaged pupils,Primary,1797,14961,0.120112292
2018-19,2019,Richmond upon Thames,E09000027,FSM,Primary,1221,14961,0.081612192
2018-19,2019,Sutton,E09000029,FSM,Primary,2267,16313,0.13896892
2018-19,2019,Sutton,E09000029,Disadvantaged pupils,Primary,2852,16313,0.17482989
2018-19,2019,Waltham Forest,E09000031,Disadvantaged pupils,Primary,5524,21408,0.25803438
2018-19,2019,Waltham Forest,E09000031,FSM,Primary,3443,21408,0.160827728
2018-19,2019,Gateshead,E08000037,FSM,Secondary,2021,11175,0.180850112
2018-19,2019,Gateshead,E08000037,Disadvantaged pupils,Secondary,3536,11175,0.316420582
2018-19,2019,Newcastle upon Tyne,E08000021,FSM,Secondary,3976,14407,0.275976956
2018-19,2019,Newcastle upon Tyne,E08000021,Disadvantaged pupils,Secondary,5686,14407,0.394669258
2018-19,2019,North Tyneside,E08000022,Disadvantaged pupils,Secondary,2942,12106,0.24301999
2018-19,2019,North Tyneside,E08000022,FSM,Secondary,1569,12106,0.129605154
2018-19,2019,South Tyneside,E08000023,FSM,Secondary,1767,8150,0.216809816
2018-19,2019,South Tyneside,E08000023,Disadvantaged pupils,Secondary,2944,8150,0.361226994
2018-19,2019,Sunderland,E08000024,FSM,Secondary,3704,16127,0.229676939
2018-19,2019,Sunderland,E08000024,Disadvantaged pupils,Secondary,5547,16127,0.343957339
2018-19,2019,Hartlepool,E06000001,FSM,Secondary,1590,5575,0.285201794
2018-19,2019,Hartlepool,E06000001,Disadvantaged pupils,Secondary,2394,5575,0.42941704
2018-19,2019,Middlesbrough,E06000002,FSM,Secondary,2173,7946,0.273470929
2018-19,2019,Middlesbrough,E06000002,Disadvantaged pupils,Secondary,3808,7946,0.479234835
2018-19,2019,Redcar and Cleveland,E06000003,FSM,Secondary,1488,8297,0.179341931
2018-19,2019,Redcar and Cleveland,E06000003,Disadvantaged pupils,Secondary,2711,8297,0.326744606
2018-19,2019,Stockton-on-Tees,E06000004,Disadvantaged pupils,Secondary,3419,10964,0.311838745
2018-19,2019,Stockton-on-Tees,E06000004,FSM,Secondary,1915,10964,0.174662532
2018-19,2019,County Durham,E06000047,FSM,Secondary,5022,26081,0.192553966
2018-19,2019,County Durham,E06000047,Disadvantaged pupils,Secondary,8441,26081,0.323645566
2018-19,2019,Darlington,E06000005,Disadvantaged pupils,Secondary,1911,6406,0.298314081
2018-19,2019,Darlington,E06000005,FSM,Secondary,1024,6406,0.15985014
2018-19,2019,Northumberland,E06000057,Disadvantaged pupils,Secondary,4502,19411,0.231930349
2018-19,2019,Northumberland,E06000057,FSM,Secondary,2557,19411,0.131729432
2018-19,2019,Knowsley,E08000011,Disadvantaged pupils,Secondary,2968,5526,0.537097358
2018-19,2019,Knowsley,E08000011,FSM,Secondary,1965,5526,0.355591748
2018-19,2019,Liverpool,E08000012,Disadvantaged pupils,Secondary,10343,25464,0.406181276
2018-19,2019,Liverpool,E08000012,FSM,Secondary,6566,25464,0.257854226
2018-19,2019,St. Helens,E08000013,FSM,Secondary,1585,9510,0.166666667
2018-19,2019,St. Helens,E08000013,Disadvantaged pupils,Secondary,2984,9510,0.313774974
2018-19,2019,Sefton,E08000014,Disadvantaged pupils,Secondary,3892,14690,0.264942138
2018-19,2019,Sefton,E08000014,FSM,Secondary,2344,14690,0.159564329
2018-19,2019,Wirral,E08000015,Disadvantaged pupils,Secondary,5815,19443,0.29907936
2018-19,2019,Wirral,E08000015,FSM,Secondary,3642,19443,0.187316772
2018-19,2019,Bolton,E08000001,FSM,Secondary,3224,17230,0.187115496
2018-19,2019,Bolton,E08000001,Disadvantaged pupils,Secondary,5640,17230,0.327336042
2018-19,2019,Bury,E08000002,Disadvantaged pupils,Secondary,3369,12077,0.278960007
2018-19,2019,Bury,E08000002,FSM,Secondary,1976,12077,0.163616792
2018-19,2019,Manchester,E08000003,Disadvantaged pupils,Secondary,13524,29671,0.455798591
2018-19,2019,Manchester,E08000003,FSM,Secondary,7869,29671,0.265208453
2018-19,2019,Oldham,E08000004,FSM,Secondary,3171,16211,0.195607921
2018-19,2019,Oldham,E08000004,Disadvantaged pupils,Secondary,5655,16211,0.348837209
2018-19,2019,Rochdale,E08000005,FSM,Secondary,2732,13108,0.208422338
2018-19,2019,Rochdale,E08000005,Disadvantaged pupils,Secondary,4778,13108,0.364510223
2018-19,2019,Salford,E08000006,FSM,Secondary,3228,12467,0.258923558
2018-19,2019,Salford,E08000006,Disadvantaged pupils,Secondary,5169,12467,0.414614582
2018-19,2019,Stockport,E08000007,Disadvantaged pupils,Secondary,3464,14640,0.236612022
2018-19,2019,Stockport,E08000007,FSM,Secondary,1850,14640,0.12636612
2018-19,2019,Tameside,E08000008,FSM,Secondary,2489,13800,0.180362319
2018-19,2019,Tameside,E08000008,Disadvantaged pupils,Secondary,4442,13800,0.321884058
2018-19,2019,Trafford,E08000009,FSM,Secondary,1469,15849,0.092687236
2018-19,2019,Trafford,E08000009,Disadvantaged pupils,Secondary,2674,15849,0.168717269
2018-19,2019,Wigan,E08000010,Disadvantaged pupils,Secondary,5182,18936,0.27365864
2018-19,2019,Wigan,E08000010,FSM,Secondary,2887,18936,0.152460921
2018-19,2019,Halton,E06000006,FSM,Secondary,2040,7964,0.256152687
2018-19,2019,Halton,E06000006,Disadvantaged pupils,Secondary,3241,7964,0.406956303
2018-19,2019,Warrington,E06000007,FSM,Secondary,1323,12121,0.10914941
2018-19,2019,Warrington,E06000007,Disadvantaged pupils,Secondary,2338,12121,0.192888376
2018-19,2019,Blackburn with Darwen,E06000008,Disadvantaged pupils,Secondary,3191,10559,0.302206648
2018-19,2019,Blackburn with Darwen,E06000008,FSM,Secondary,1752,10559,0.165924803
2018-19,2019,Blackpool,E06000009,FSM,Secondary,1984,6848,0.289719626
2018-19,2019,Blackpool,E06000009,Disadvantaged pupils,Secondary,3224,6848,0.470794393
2018-19,2019,Cheshire East,E06000049,FSM,Secondary,1985,19929,0.099603593
2018-19,2019,Cheshire East,E06000049,Disadvantaged pupils,Secondary,3480,19929,0.174619901
2018-19,2019,Cheshire West and Chester,E06000050,Disadvantaged pupils,Secondary,3754,18188,0.206399824
2018-19,2019,Cheshire West and Chester,E06000050,FSM,Secondary,2244,18188,0.123378051
2018-19,2019,Barnsley,E08000016,FSM,Secondary,2372,12252,0.193601045
2018-19,2019,Barnsley,E08000016,Disadvantaged pupils,Secondary,3952,12252,0.322559582
2018-19,2019,Doncaster,E08000017,Disadvantaged pupils,Secondary,5240,16396,0.319590144
2018-19,2019,Doncaster,E08000017,FSM,Secondary,2816,16396,0.171749207
2018-19,2019,Rotherham,E08000018,FSM,Secondary,3058,18443,0.165808166
2018-19,2019,Rotherham,E08000018,Disadvantaged pupils,Secondary,5621,18443,0.30477688
2018-19,2019,Sheffield,E08000019,FSM,Secondary,6109,29055,0.21025641
